Customer ID,Age,Gender,Income Level,Location,Education Level
1643,34,Male,Medium,"Houston, TX",Graduate
1644,21,Other,Medium,"Chicago, IL",Undergraduate
1645,18,Female,High,"Miami, FL",Undergraduate
1646,78,Male,Medium,"Houston, TX",Undergraduate
1647,29,Female,Medium,"Houston, TX",Undergraduate
1648,64,Male,High,"Los Angeles, CA",High School
1649,78,Other,Medium,"Houston, TX",High School
1650,24,Other,Low,"New York, NY",Undergraduate
1651,76,Male,Medium,"New York, NY",Undergraduate
1652,42,Male,High,"Houston, TX",Undergraduate
1653,31,Female,Medium,"Miami, FL",Graduate
1654,39,Male,Medium,"Miami, FL",High School
1655,34,Female,High,"Los Angeles, CA",Graduate
1656,25,Female,Medium,"New York, NY",High School
1657,75,Female,Low,"Houston, TX",Undergraduate
1658,19,Other,High,"New York, NY",Undergraduate
1659,19,Male,Low,"Chicago, IL",High School
1660,18,Other,Low,"Houston, TX",Undergraduate
1661,60,Male,Medium,"Chicago, IL",High School
1662,34,Male,Low,"Miami, FL",High School
1663,34,Other,Low,"Los Angeles, CA",High School
1664,56,Female,Medium,"New York, NY",High School
1665,75,Other,Low,"Los Angeles, CA",Undergraduate
1666,32,Female,High,"Miami, FL",Undergraduate
1667,39,Female,Low,"Houston, TX",Undergraduate
1668,68,Other,Low,"Chicago, IL",High School
1669,30,Male,High,"Los Angeles, CA",Undergraduate
1670,65,Other,High,"New York, NY",High School
1671,65,Female,High,"Miami, FL",Graduate
1672,63,Other,Medium,"Miami, FL",Graduate
1673,65,Other,Low,"Chicago, IL",High School
1674,37,Other,Medium,"Chicago, IL",Graduate
1675,36,Female,Medium,"Chicago, IL",Graduate
1676,23,Male,High,"Houston, TX",High School
1677,20,Female,High,"Los Angeles, CA",High School
1678,48,Other,High,"New York, NY",Undergraduate
1679,31,Other,Medium,"Chicago, IL",Graduate
1680,20,Other,High,"Los Angeles, CA",Graduate
1681,75,Other,High,"Los Angeles, CA",High School
1682,52,Male,Low,"Miami, FL",Undergraduate
1683,24,Male,Medium,"Los Angeles, CA",Undergraduate
1684,55,Other,Low,"Los Angeles, CA",Graduate
1685,45,Female,High,"Chicago, IL",Undergraduate
1686,72,Other,Medium,"Houston, TX",Undergraduate
1687,65,Female,Low,"Chicago, IL",Graduate
1688,18,Male,Low,"Los Angeles, CA",Graduate
1689,59,Female,High,"Los Angeles, CA",High School
1690,40,Male,High,"Miami, FL",High School
1691,28,Other,High,"Houston, TX",Graduate
1692,49,Male,High,"Los Angeles, CA",Graduate
1693,62,Female,Medium,"New York, NY",High School
1694,31,Female,Medium,"Houston, TX",Undergraduate
1695,44,Male,High,"Houston, TX",High School
1696,59,Other,Medium,"Los Angeles, CA",Undergraduate
1697,30,Other,High,"Houston, TX",Undergraduate
1698,30,Other,Low,"Los Angeles, CA",High School
1699,66,Male,High,"Houston, TX",Graduate
1700,59,Other,Low,"Houston, TX",High School
1701,27,Other,Low,"Miami, FL",Graduate
1702,45,Male,Low,"Houston, TX",Undergraduate
1703,51,Male,High,"Chicago, IL",Undergraduate
1704,49,Male,Medium,"Chicago, IL",Graduate
1705,49,Male,Low,"Houston, TX",Graduate
1706,23,Male,Low,"New York, NY",High School
1707,76,Male,High,"New York, NY",Undergraduate
1708,77,Male,Low,"Chicago, IL",High School
1709,21,Female,Low,"Houston, TX",Undergraduate
1710,28,Other,Medium,"Chicago, IL",High School
1711,42,Male,Low,"Chicago, IL",Graduate
1712,60,Male,High,"Miami, FL",Undergraduate
1713,26,Male,Low,"Houston, TX",Undergraduate
1714,45,Male,High,"Houston, TX",Undergraduate
1715,79,Other,Medium,"Los Angeles, CA",Undergraduate
1716,21,Male,High,"Houston, TX",High School
1717,40,Female,Low,"Miami, FL",Undergraduate
1718,27,Other,Medium,"Houston, TX",Graduate
1719,69,Female,Medium,"Miami, FL",Undergraduate
1720,19,Other,Low,"New York, NY",High School
1721,60,Female,High,"New York, NY",Graduate
1722,51,Other,Low,"Houston, TX",Undergraduate
1723,60,Female,High,"Los Angeles, CA",Undergraduate
1724,44,Female,High,"Los Angeles, CA",High School
1725,27,Other,Medium,"Los Angeles, CA",High School
1726,41,Female,High,"Los Angeles, CA",High School
1727,54,Female,Low,"Miami, FL",High School
1728,58,Other,Low,"Los Angeles, CA",Undergraduate
1729,37,Male,Low,"Los Angeles, CA",Undergraduate
1730,22,Male,High,"New York, NY",Graduate
1731,42,Other,Medium,"Miami, FL",Undergraduate
1732,57,Other,Low,"New York, NY",Graduate
1733,30,Male,Low,"Chicago, IL",Graduate
1734,45,Female,Low,"Miami, FL",Graduate
1735,63,Other,Medium,"Houston, TX",Graduate
1736,79,Female,Medium,"Chicago, IL",Graduate
1737,28,Male,High,"Chicago, IL",Undergraduate
1738,22,Other,High,"Miami, FL",Undergraduate
1739,64,Female,Low,"Los Angeles, CA",Graduate
1740,39,Male,Medium,"Houston, TX",Undergraduate
1741,39,Male,Medium,"Miami, FL",Undergraduate
1742,62,Female,High,"Los Angeles, CA",Graduate
1743,38,Other,Medium,"Los Angeles, CA",Undergraduate
1744,37,Female,High,"Chicago, IL",Graduate
1745,64,Male,High,"New York, NY",Undergraduate
1746,22,Female,Medium,"Houston, TX",Graduate
1747,47,Male,Medium,"New York, NY",High School
1748,65,Female,Medium,"Los Angeles, CA",High School
1749,66,Other,Medium,"Houston, TX",High School
1750,74,Other,Medium,"New York, NY",High School
1751,28,Other,Low,"Miami, FL",Undergraduate
1752,23,Other,High,"Miami, FL",Undergraduate
1753,62,Male,Medium,"New York, NY",Graduate
1754,38,Other,Low,"New York, NY",Graduate
1755,37,Other,Medium,"Los Angeles, CA",Graduate
1756,61,Other,Medium,"Miami, FL",Undergraduate
1757,31,Other,Medium,"New York, NY",Graduate
1758,43,Male,Low,"Chicago, IL",Graduate
1759,52,Other,Low,"Chicago, IL",Graduate
1760,75,Female,Low,"Chicago, IL",High School
1761,18,Female,Medium,"Chicago, IL",Graduate
1762,55,Other,High,"Miami, FL",Undergraduate
1763,34,Other,Low,"Miami, FL",Graduate
1764,43,Male,High,"Chicago, IL",High School
1765,21,Female,High,"Los Angeles, CA",Undergraduate
1766,24,Other,High,"Houston, TX",Graduate
1767,22,Other,Medium,"Chicago, IL",Graduate
1768,28,Other,Low,"Los Angeles, CA",Undergraduate
1769,29,Female,High,"Los Angeles, CA",Graduate
1770,79,Female,Low,"Miami, FL",Undergraduate
1771,41,Female,Medium,"Chicago, IL",Graduate
1772,69,Male,High,"New York, NY",Undergraduate
1773,48,Other,Medium,"New York, NY",High School
1774,76,Female,High,"Los Angeles, CA",Undergraduate
1775,66,Male,Medium,"Miami, FL",Undergraduate
1776,59,Female,Low,"Miami, FL",Graduate
1777,66,Female,Medium,"New York, NY",High School
1778,35,Male,High,"Houston, TX",Undergraduate
1779,39,Male,High,"New York, NY",Graduate
1780,63,Male,High,"Houston, TX",Undergraduate
1781,73,Female,Medium,"New York, NY",Undergraduate
1782,76,Other,High,"Los Angeles, CA",Graduate
1783,38,Male,Low,"Houston, TX",Graduate
1784,33,Other,Medium,"Los Angeles, CA",Graduate
1785,76,Male,Low,"Houston, TX",High School
1786,57,Male,Medium,"Miami, FL",Undergraduate
1787,27,Female,Low,"Los Angeles, CA",High School
1788,45,Female,Medium,"Miami, FL",High School
1789,45,Male,High,"Houston, TX",Graduate
1790,47,Male,Low,"Miami, FL",High School
1791,75,Female,Low,"New York, NY",Undergraduate
1792,44,Female,High,"Los Angeles, CA",High School
1793,25,Other,High,"Chicago, IL",High School
1794,30,Female,Low,"Los Angeles, CA",High School
1795,58,Other,Low,"New York, NY",Undergraduate
1796,56,Female,Medium,"Houston, TX",Graduate
1797,48,Other,Low,"Houston, TX",High School
1798,52,Male,High,"Miami, FL",High School
1799,42,Female,Medium,"Chicago, IL",Graduate
1800,35,Other,High,"New York, NY",High School
1801,51,Female,Medium,"New York, NY",Undergraduate
1802,60,Other,Medium,"Chicago, IL",High School
1803,57,Other,Medium,"Houston, TX",Undergraduate
1804,77,Male,High,"Chicago, IL",High School
1805,62,Male,Medium,"Houston, TX",Undergraduate
1806,55,Male,High,"Los Angeles, CA",Graduate
1807,65,Male,Medium,"Chicago, IL",Graduate
1808,38,Male,High,"Miami, FL",High School
1809,69,Other,High,"Miami, FL",Undergraduate
1810,73,Male,Low,"Miami, FL",High School
1811,21,Male,Medium,"New York, NY",Undergraduate
1812,54,Other,Medium,"Houston, TX",Undergraduate
1813,31,Other,Low,"Los Angeles, CA",Graduate
1814,49,Other,Low,"Miami, FL",Graduate
1815,42,Female,Low,"New York, NY",Graduate
1816,18,Male,Medium,"Los Angeles, CA",Graduate
1817,63,Female,Medium,"Miami, FL",Undergraduate
1818,26,Female,High,"Chicago, IL",High School
1819,56,Other,Medium,"New York, NY",High School
1820,22,Female,Low,"Chicago, IL",High School
1821,30,Female,Low,"Chicago, IL",Undergraduate
1822,66,Male,Medium,"Miami, FL",High School
1823,23,Female,High,"New York, NY",Undergraduate
1824,41,Other,High,"Los Angeles, CA",High School
1825,53,Female,High,"Chicago, IL",Graduate
1826,60,Other,High,"New York, NY",High School
1827,58,Male,Medium,"New York, NY",High School
1828,66,Male,Low,"New York, NY",Undergraduate
1829,63,Female,Low,"Chicago, IL",High School
1830,21,Female,Medium,"New York, NY",Undergraduate
1831,33,Female,Medium,"Chicago, IL",Graduate
1832,19,Male,Medium,"Miami, FL",Graduate
1833,61,Male,Low,"Los Angeles, CA",Graduate
1834,45,Female,High,"New York, NY",Undergraduate
1835,23,Female,High,"Los Angeles, CA",Graduate
1836,33,Female,Low,"Chicago, IL",High School
1837,65,Other,Medium,"Los Angeles, CA",Undergraduate
1838,71,Other,Low,"Chicago, IL",Graduate
1839,43,Male,Medium,"New York, NY",High School
1840,72,Female,Low,"New York, NY",Graduate
1841,67,Male,Low,"New York, NY",High School
1842,25,Female,High,"Chicago, IL",High School
1843,56,Other,High,"New York, NY",Undergraduate
1844,67,Male,High,"Miami, FL",Undergraduate
1845,30,Other,Low,"Miami, FL",Undergraduate
1846,54,Male,Low,"New York, NY",Undergraduate
1847,18,Male,Medium,"Houston, TX",High School
1848,52,Male,Medium,"New York, NY",High School
1849,50,Male,Medium,"Chicago, IL",High School
1850,19,Other,High,"Chicago, IL",High School
1851,31,Male,Low,"Miami, FL",Undergraduate
1852,38,Other,Low,"New York, NY",Undergraduate
1853,50,Male,Low,"Houston, TX",Graduate
1854,20,Other,Low,"New York, NY",Graduate
1855,63,Male,Medium,"Los Angeles, CA",High School
1856,33,Other,High,"Chicago, IL",Graduate
1857,59,Other,Medium,"Los Angeles, CA",Graduate
1858,48,Female,Low,"New York, NY",Undergraduate
1859,35,Male,High,"Houston, TX",Graduate
1860,22,Male,High,"New York, NY",Graduate
1861,38,Female,Medium,"Miami, FL",Undergraduate
1862,67,Male,Low,"Los Angeles, CA",High School
1863,74,Female,Low,"Los Angeles, CA",High School
1864,64,Female,Medium,"New York, NY",Undergraduate
1865,46,Female,Medium,"Los Angeles, CA",Undergraduate
1866,37,Female,High,"Chicago, IL",Graduate
1867,72,Other,Low,"Houston, TX",High School
1868,18,Other,Low,"Houston, TX",Undergraduate
1869,21,Other,High,"New York, NY",Graduate
1870,45,Female,Medium,"Chicago, IL",High School
1871,62,Female,Low,"Houston, TX",High School
1872,20,Male,Medium,"Chicago, IL",High School
1873,63,Male,Medium,"Los Angeles, CA",High School
1874,26,Female,Low,"Los Angeles, CA",Undergraduate
1875,35,Other,Low,"Miami, FL",Graduate
1876,19,Female,Low,"Houston, TX",Undergraduate
1877,75,Female,High,"Miami, FL",Undergraduate
1878,75,Male,Medium,"Chicago, IL",Graduate
1879,65,Male,Low,"Miami, FL",Undergraduate
1880,70,Female,Medium,"Los Angeles, CA",High School
1881,52,Female,High,"New York, NY",High School
1882,22,Male,High,"Chicago, IL",Graduate
1883,33,Female,Medium,"Chicago, IL",Graduate
1884,18,Female,Medium,"Miami, FL",Undergraduate
1885,47,Female,High,"Houston, TX",Graduate
1886,71,Male,High,"Miami, FL",Graduate
1887,44,Female,Low,"Chicago, IL",High School
1888,51,Female,Medium,"Chicago, IL",Undergraduate
1889,76,Male,Medium,"New York, NY",Graduate
1890,51,Other,Low,"Los Angeles, CA",Undergraduate
1891,37,Other,Medium,"Los Angeles, CA",Undergraduate
1892,42,Other,Medium,"Los Angeles, CA",Graduate
1893,30,Female,Low,"Miami, FL",Graduate
1894,50,Other,Low,"Chicago, IL",High School
1895,35,Male,High,"New York, NY",Graduate
1896,61,Other,Low,"Houston, TX",Undergraduate
1897,50,Male,High,"Chicago, IL",Undergraduate
1898,25,Male,High,"Chicago, IL",Graduate
1899,67,Female,Medium,"New York, NY",Undergraduate
1900,55,Female,High,"Houston, TX",High School
1901,71,Female,Low,"Miami, FL",Graduate
1902,60,Male,Medium,"New York, NY",High School
1903,71,Male,Medium,"Los Angeles, CA",Graduate
1904,28,Other,Medium,"New York, NY",Undergraduate
1905,33,Other,High,"Los Angeles, CA",Undergraduate
1906,73,Other,Low,"Los Angeles, CA",High School
1907,26,Male,High,"New York, NY",High School
1908,42,Male,Medium,"Miami, FL",Graduate
1909,69,Male,Low,"New York, NY",Graduate
1910,48,Other,Low,"New York, NY",High School
1911,75,Other,Medium,"Chicago, IL",High School
1912,58,Male,Medium,"Chicago, IL",Undergraduate
1913,21,Female,Low,"Los Angeles, CA",Graduate
1914,22,Male,Medium,"Chicago, IL",Undergraduate
1915,76,Female,High,"Houston, TX",Undergraduate
1916,61,Female,Low,"Miami, FL",Undergraduate
1917,38,Female,High,"New York, NY",Undergraduate
1918,51,Other,Low,"New York, NY",Undergraduate
1919,37,Female,Low,"Los Angeles, CA",Undergraduate
1920,59,Other,High,"Houston, TX",High School
1921,22,Male,Low,"Houston, TX",Undergraduate
1922,48,Female,High,"Miami, FL",Undergraduate
1923,52,Male,High,"Houston, TX",High School
1924,79,Female,High,"Los Angeles, CA",Undergraduate
1925,73,Male,Low,"Miami, FL",High School
1926,55,Male,Low,"Los Angeles, CA",Undergraduate
1927,46,Female,Low,"Los Angeles, CA",High School
1928,57,Other,Medium,"Chicago, IL",Graduate
1929,26,Male,Low,"Miami, FL",High School
1930,37,Other,Medium,"Miami, FL",Graduate
1931,49,Male,Low,"New York, NY",High School
1932,46,Male,High,"Chicago, IL",Undergraduate
1933,46,Female,Medium,"New York, NY",High School
1934,54,Female,High,"Chicago, IL",Undergraduate
1935,71,Female,Medium,"New York, NY",High School
1936,41,Male,Medium,"Chicago, IL",High School
1937,57,Other,Medium,"Chicago, IL",Graduate
1938,68,Other,Low,"Los Angeles, CA",Undergraduate
1939,19,Other,Medium,"Miami, FL",Undergraduate
1940,76,Male,High,"Miami, FL",Undergraduate
1941,34,Other,High,"Los Angeles, CA",Graduate
1942,35,Other,High,"Houston, TX",Graduate
1943,62,Female,Low,"Chicago, IL",Undergraduate
1944,21,Female,Medium,"Miami, FL",Undergraduate
1945,71,Female,High,"Miami, FL",High School
1946,59,Female,High,"Los Angeles, CA",High School
1947,33,Male,Medium,"Miami, FL",High School
1948,39,Male,High,"Chicago, IL",Undergraduate
1949,54,Female,Low,"Miami, FL",Graduate
1950,49,Male,Low,"New York, NY",High School
1951,76,Male,Low,"Houston, TX",Graduate
1952,71,Female,Medium,"Houston, TX",High School
1953,65,Female,High,"Chicago, IL",High School
1954,75,Other,High,"Miami, FL",Undergraduate
1955,59,Female,Medium,"Chicago, IL",Graduate
1956,23,Other,Low,"New York, NY",Undergraduate
1957,47,Other,High,"New York, NY",Graduate
1958,64,Female,Low,"New York, NY",High School
1959,44,Female,Medium,"Los Angeles, CA",High School
1960,51,Other,Low,"Los Angeles, CA",Graduate
1961,47,Female,Low,"Houston, TX",High School
1962,46,Male,Medium,"Los Angeles, CA",Graduate
1963,31,Other,Medium,"New York, NY",Graduate
1964,68,Female,High,"Los Angeles, CA",Graduate
1965,39,Female,Medium,"Los Angeles, CA",Graduate
1966,41,Other,Low,"Houston, TX",High School
1967,77,Other,High,"New York, NY",High School
1968,48,Other,Medium,"New York, NY",Undergraduate
1969,35,Other,High,"Houston, TX",Graduate
1970,45,Female,Low,"Chicago, IL",Undergraduate
1971,47,Other,Low,"Chicago, IL",Graduate
1972,58,Male,Medium,"Houston, TX",High School
1973,68,Male,Medium,"Los Angeles, CA",Graduate
1974,56,Female,High,"Miami, FL",High School
1975,72,Other,High,"Miami, FL",Undergraduate
1976,64,Female,High,"Los Angeles, CA",Graduate
1977,25,Female,Medium,"Houston, TX",Graduate
1978,29,Male,Low,"New York, NY",Undergraduate
1979,78,Female,Low,"Miami, FL",Graduate
1980,37,Male,Medium,"New York, NY",Undergraduate
1981,63,Male,Low,"Houston, TX",Graduate
1982,77,Other,Low,"Los Angeles, CA",High School
1983,20,Other,Low,"Chicago, IL",Graduate
1984,38,Female,Medium,"New York, NY",Graduate
1985,30,Female,Low,"Chicago, IL",Undergraduate
1986,68,Other,Medium,"Houston, TX",Graduate
1987,47,Female,Low,"Chicago, IL",Graduate
1988,45,Other,High,"Houston, TX",High School
1989,55,Other,Low,"Houston, TX",Graduate
1990,39,Male,Medium,"Miami, FL",High School
1991,42,Male,Medium,"Los Angeles, CA",Graduate
1992,51,Female,Low,"Houston, TX",Undergraduate
1993,23,Other,High,"Miami, FL",Undergraduate
1994,64,Female,High,"Chicago, IL",Undergraduate
1995,64,Female,Low,"Los Angeles, CA",High School
1996,18,Other,Medium,"Chicago, IL",Undergraduate
1997,70,Male,High,"New York, NY",Undergraduate
1998,32,Other,Medium,"Los Angeles, CA",High School
1999,72,Male,Medium,"Miami, FL",Graduate
2000,64,Female,Low,"Miami, FL",Graduate
2001,35,Male,Low,"Houston, TX",High School
2002,32,Other,High,"Chicago, IL",Graduate
2003,50,Other,Low,"New York, NY",Undergraduate
2004,60,Male,Low,"Houston, TX",Graduate
2005,21,Other,Medium,"Chicago, IL",Graduate
2006,35,Male,Medium,"Houston, TX",Graduate
2007,29,Male,Low,"Chicago, IL",High School
2008,20,Male,High,"Miami, FL",Graduate
2009,64,Other,High,"Houston, TX",Undergraduate
2010,72,Female,Medium,"Houston, TX",Undergraduate
2011,64,Female,High,"Los Angeles, CA",High School
2012,79,Female,Low,"Houston, TX",Undergraduate
2013,33,Other,High,"Houston, TX",Graduate
2014,41,Female,High,"Los Angeles, CA",High School
2015,29,Male,Medium,"Chicago, IL",Graduate
2016,61,Female,Low,"Miami, FL",High School
2017,31,Female,High,"Los Angeles, CA",Undergraduate
2018,24,Other,High,"Chicago, IL",High School
2019,49,Male,High,"New York, NY",Graduate
2020,79,Other,Medium,"Chicago, IL",High School
2021,55,Male,Medium,"Miami, FL",Graduate
2022,30,Other,Low,"Chicago, IL",Graduate
2023,25,Other,High,"Chicago, IL",Undergraduate
2024,52,Female,Low,"Los Angeles, CA",Graduate
2025,34,Other,Medium,"Los Angeles, CA",Undergraduate
2026,31,Other,High,"Chicago, IL",Graduate
2027,38,Female,High,"Chicago, IL",High School
2028,56,Female,Medium,"Houston, TX",Graduate
2029,36,Male,Low,"Miami, FL",Undergraduate
2030,25,Male,Low,"Miami, FL",Graduate
2031,60,Other,Low,"Los Angeles, CA",High School
2032,50,Male,Medium,"Los Angeles, CA",Undergraduate
2033,67,Other,Medium,"Chicago, IL",Undergraduate
2034,36,Female,Low,"New York, NY",High School
2035,70,Other,Medium,"New York, NY",High School
2036,68,Other,High,"Miami, FL",Undergraduate
2037,29,Other,Low,"Miami, FL",Undergraduate
2038,30,Other,Medium,"Houston, TX",Graduate
2039,55,Female,Low,"Miami, FL",Graduate
2040,29,Female,Low,"Miami, FL",High School
2041,45,Other,Low,"Los Angeles, CA",High School
2042,79,Female,Low,"Los Angeles, CA",High School
2043,46,Female,Low,"Los Angeles, CA",Undergraduate
2044,40,Male,Medium,"Houston, TX",Undergraduate
