transaction_id,customer_id,transaction_date,amount_spent,merchant_category,reward_points_earned,card_type
9760,749,2024-03-16 15:06:38.789946,135.42,Entertainment,14,Internal
9761,593,2024-01-13 11:27:38.789946,79.71,Dining,8,External
9762,938,2023-10-24 12:30:38.789946,398.78,Entertainment,40,External
9763,563,2024-06-15 02:51:38.789946,408.2,Dining,41,Internal
9764,225,2024-04-14 19:06:38.789946,78.93,Dining,8,External
9765,709,2023-10-10 22:14:38.789946,125.02,Retail,13,Internal
9766,846,2023-12-25 20:06:38.789946,14.59,Entertainment,1,Internal
9767,772,2023-08-24 11:55:38.789946,152.43,Travel,15,Internal
9768,971,2023-09-16 05:54:38.789946,432.52,Dining,43,External
9769,545,2023-12-24 05:04:38.789946,275.43,Travel,28,External
9770,620,2023-10-30 20:15:38.789946,327.91,Retail,33,External
9771,77,2024-05-24 23:38:38.789946,148.09,Retail,15,Internal
9772,631,2023-11-09 03:27:38.789946,37.17,Dining,4,Internal
9773,948,2024-06-29 01:03:38.789946,324.12,Dining,32,External
9774,832,2023-10-14 15:34:38.789946,468.98,Travel,47,External
9775,698,2023-07-06 03:14:38.789946,494.18,Dining,49,External
9776,526,2024-05-29 22:14:38.789946,167.1,Entertainment,17,External
9777,766,2024-04-02 01:56:38.789946,15.35,Travel,2,Internal
9778,339,2024-05-25 06:53:38.789946,93.99,Travel,9,External
9779,726,2024-03-01 18:50:38.789946,275.24,Entertainment,28,External
9780,414,2023-12-05 03:25:38.789946,152.66,Travel,15,Internal
9781,881,2023-10-11 04:24:38.789946,80.44,Entertainment,8,External
9782,799,2024-06-21 02:18:38.789946,350.64,Dining,35,External
9783,225,2024-05-24 14:15:38.789946,211.84,Travel,21,External
9784,610,2024-05-25 05:45:38.789946,169.77,Retail,17,Internal
9785,259,2024-05-18 13:43:38.789946,177.98,Dining,18,External
9786,606,2023-07-06 19:41:38.789946,172.99,Entertainment,17,External
9787,829,2024-06-30 08:51:38.789946,425.02,Entertainment,43,Internal
9788,389,2023-07-26 14:53:38.789946,466.71,Travel,47,External
9789,683,2023-11-17 10:43:38.789946,447.98,Groceries,45,Internal
9790,292,2024-06-14 04:51:38.789946,20.32,Groceries,2,Internal
9791,837,2024-01-13 05:22:38.789946,278.48,Retail,28,External
9792,917,2023-10-24 16:47:38.789946,247.7,Travel,25,External
9793,347,2023-11-24 14:14:38.789946,124.19,Retail,12,External
9794,505,2023-07-25 19:48:38.789946,153.63,Groceries,15,Internal
9795,974,2023-10-05 17:29:38.789946,126.47,Groceries,13,Internal
9796,672,2023-08-24 00:30:38.789946,127.41,Groceries,13,External
9797,492,2024-01-06 21:39:38.789946,168.5,Entertainment,17,External
9798,816,2024-06-19 17:47:38.789946,154.16,Travel,15,External
9799,486,2024-04-13 07:40:38.789946,496.05,Travel,50,Internal
9800,764,2024-01-30 08:16:38.789946,17.07,Groceries,2,Internal
9801,429,2023-08-27 04:26:38.789946,37.11,Entertainment,4,Internal
9802,879,2023-11-28 11:31:38.789946,20.99,Dining,2,Internal
9803,644,2023-09-07 11:05:38.789946,415.24,Groceries,42,External
9804,571,2024-04-24 04:19:38.789946,92.76,Retail,9,Internal
9805,466,2023-09-18 19:27:38.789946,187.78,Groceries,19,External
9806,54,2024-03-07 18:19:38.789946,332.73,Entertainment,33,External
9807,462,2023-12-06 15:54:38.789946,343.74,Travel,34,External
9808,153,2024-04-21 09:07:38.789946,27.68,Entertainment,3,External
9809,995,2023-08-10 08:11:38.789946,389.99,Entertainment,39,External
9810,376,2023-12-05 17:58:38.789946,478.66,Retail,48,Internal
9811,452,2024-02-11 18:30:38.789946,5.81,Retail,1,Internal
9812,197,2024-02-29 06:50:38.789946,152.69,Entertainment,15,External
9813,395,2023-10-04 08:20:38.789946,414.08,Dining,41,Internal
9814,859,2023-12-06 07:47:38.789946,441.7,Travel,44,External
9815,91,2023-09-09 19:51:38.789946,174.1,Travel,17,Internal
9816,284,2023-11-25 22:48:38.789946,487.92,Dining,49,External
9817,762,2023-09-19 18:48:38.789946,461.92,Groceries,46,Internal
9818,838,2023-07-23 09:35:38.789946,298.48,Retail,30,External
9819,221,2024-05-01 06:42:38.789946,200.61,Travel,20,Internal
9820,645,2023-10-14 16:42:38.789946,91.28,Travel,9,Internal
9821,865,2023-07-18 06:54:38.789946,294.33,Entertainment,29,External
9822,733,2023-09-28 05:10:38.789946,378.35,Entertainment,38,Internal
9823,309,2024-02-17 01:53:38.789946,356.32,Entertainment,36,Internal
9824,831,2023-07-12 21:48:38.789946,278.04,Entertainment,28,External
9825,211,2024-04-15 12:40:38.789946,247.1,Travel,25,Internal
9826,813,2024-05-23 11:14:38.789946,329.23,Entertainment,33,External
9827,751,2024-04-09 11:42:38.789946,135.57,Groceries,14,Internal
9828,664,2023-07-28 16:16:38.789946,68.56,Dining,7,Internal
9829,800,2023-10-05 00:26:38.789946,344.48,Entertainment,34,External
9830,420,2023-10-02 01:00:38.789946,159.57,Groceries,16,External
9831,208,2023-11-07 23:21:38.789946,258.79,Entertainment,26,Internal
9832,549,2023-10-16 00:25:38.789946,352.03,Travel,35,External
9833,581,2023-07-19 04:21:38.789946,242.59,Travel,24,External
9834,525,2024-05-08 13:25:38.789946,59.17,Entertainment,6,External
9835,337,2024-05-26 20:56:38.789946,373.39,Dining,37,External
9836,6,2023-07-30 01:41:38.789946,20.97,Groceries,2,External
9837,819,2024-02-09 11:48:38.789946,424.17,Dining,42,Internal
9838,964,2024-05-29 15:04:38.789946,52.9,Groceries,5,External
9839,247,2023-09-23 07:50:38.789946,415.54,Groceries,42,Internal
9840,180,2024-04-19 01:06:38.789946,71.06,Groceries,7,Internal
9841,654,2024-01-02 10:45:38.789946,345.13,Groceries,35,Internal
9842,527,2023-07-10 02:25:38.789946,110.71,Dining,11,Internal
9843,656,2024-01-23 09:26:38.789946,379.88,Dining,38,External
9844,336,2023-12-28 12:49:38.789946,152.99,Groceries,15,External
9845,885,2023-09-01 06:37:38.789946,177.64,Travel,18,External
9846,508,2023-10-07 05:06:38.789946,323.02,Travel,32,External
9847,172,2023-12-08 16:57:38.789946,201.55,Retail,20,Internal
9848,911,2024-01-27 14:49:38.789946,77.49,Groceries,8,Internal
9849,853,2023-10-09 17:30:38.789946,496.0,Entertainment,50,External
9850,27,2024-01-23 20:03:38.789946,229.91,Groceries,23,External
9851,169,2024-01-15 00:49:38.789946,491.28,Retail,49,External
9852,874,2024-03-11 12:05:38.789946,110.63,Retail,11,External
9853,263,2023-07-14 08:57:38.789946,490.3,Entertainment,49,Internal
9854,420,2023-11-16 07:48:38.789946,397.87,Groceries,40,Internal
9855,146,2024-02-14 18:03:38.789946,402.08,Travel,40,External
9856,697,2023-08-28 08:44:38.789946,192.43,Entertainment,19,Internal
9857,825,2023-08-11 16:48:38.789946,442.33,Travel,44,External
9858,153,2024-04-07 20:05:38.789946,164.64,Groceries,16,External
9859,855,2024-05-15 09:31:38.789946,428.73,Groceries,43,Internal
9860,106,2023-07-27 11:53:38.789946,249.98,Retail,25,External
9861,327,2023-07-14 23:44:38.789946,443.49,Travel,44,Internal
9862,908,2024-01-04 16:35:38.789946,103.41,Dining,10,External
9863,597,2024-01-09 22:44:38.789946,241.42,Dining,24,External
9864,919,2024-02-17 09:42:38.789946,360.9,Retail,36,Internal
9865,477,2023-08-12 07:38:38.789946,293.93,Groceries,29,External
9866,126,2024-02-03 22:38:38.789946,153.44,Retail,15,External
9867,966,2023-09-17 06:41:38.789946,256.51,Entertainment,26,External
9868,634,2024-06-03 03:25:38.789946,44.22,Groceries,4,External
9869,130,2024-05-31 15:29:38.789946,32.57,Travel,3,External
9870,275,2023-09-04 11:22:38.789946,369.7,Dining,37,External
9871,71,2023-12-10 17:03:38.789946,85.61,Groceries,9,External
9872,454,2024-05-20 15:17:38.789946,258.32,Dining,26,External
9873,99,2023-08-04 17:28:38.789946,93.75,Travel,9,Internal
9874,783,2024-06-09 23:19:38.789946,428.3,Dining,43,Internal
9875,292,2023-07-10 08:01:38.789946,380.42,Groceries,38,External
9876,290,2023-10-17 23:47:38.789946,142.09,Retail,14,External
9877,852,2023-10-27 19:22:38.789946,199.95,Travel,20,Internal
9878,454,2023-09-06 08:16:38.789946,348.04,Dining,35,External
9879,136,2023-08-09 01:08:38.789946,120.77,Groceries,12,Internal
9880,443,2023-07-03 02:39:38.789946,125.71,Retail,13,Internal
9881,287,2023-08-30 17:40:38.789946,243.41,Groceries,24,Internal
9882,141,2024-04-03 16:54:38.789946,215.02,Groceries,22,External
9883,829,2024-02-24 10:47:38.789946,178.16,Groceries,18,Internal
9884,229,2023-08-25 10:07:38.789946,145.73,Entertainment,15,External
9885,624,2024-05-09 08:10:38.789946,191.52,Groceries,19,Internal
9886,966,2023-11-25 02:15:38.789946,495.73,Retail,50,Internal
9887,676,2024-02-03 16:46:38.789946,281.61,Dining,28,External
9888,374,2023-08-10 04:14:38.789946,34.3,Retail,3,External
9889,512,2024-04-01 11:21:38.789946,450.16,Groceries,45,External
9890,708,2023-09-29 05:06:38.789946,285.78,Travel,29,Internal
9891,968,2023-09-03 10:22:38.789946,140.55,Entertainment,14,Internal
9892,604,2024-06-26 12:04:38.789946,92.39,Groceries,9,External
9893,595,2024-03-28 18:56:38.789946,294.96,Groceries,29,Internal
9894,442,2023-12-31 22:17:38.789946,278.13,Retail,28,Internal
9895,453,2024-06-22 05:05:38.789946,492.96,Retail,49,Internal
9896,776,2023-08-29 23:07:38.789946,423.75,Dining,42,External
9897,125,2023-10-14 17:33:38.789946,333.08,Groceries,33,External
9898,326,2023-07-16 02:03:38.789946,487.65,Dining,49,External
9899,577,2024-01-17 09:38:38.789946,174.81,Groceries,17,External
9900,599,2024-02-09 16:27:38.789946,307.43,Travel,31,External
9901,682,2024-03-25 06:30:38.789946,377.95,Groceries,38,Internal
9902,638,2024-03-28 06:14:38.789946,70.61,Retail,7,External
9903,487,2024-03-28 09:13:38.789946,95.33,Entertainment,10,Internal
9904,631,2023-11-24 02:14:38.789946,107.9,Entertainment,11,External
9905,133,2024-01-04 14:18:38.789946,204.58,Dining,20,External
9906,83,2023-10-03 22:28:38.789946,36.83,Groceries,4,External
9907,849,2023-12-25 05:58:38.789946,428.79,Dining,43,Internal
9908,459,2024-04-05 17:46:38.789946,50.22,Travel,5,External
9909,448,2024-02-22 00:37:38.789946,200.55,Entertainment,20,Internal
9910,833,2023-11-28 01:17:38.789946,295.49,Retail,30,Internal
9911,645,2023-08-26 19:30:38.789946,459.42,Entertainment,46,Internal
9912,934,2024-06-28 07:10:38.789946,366.27,Travel,37,External
9913,741,2023-10-21 22:00:38.789946,472.1,Dining,47,Internal
9914,160,2024-03-29 12:11:38.789946,458.24,Retail,46,Internal
9915,440,2024-05-21 07:14:38.789946,147.59,Travel,15,External
9916,937,2024-02-12 01:03:38.789946,315.99,Dining,32,External
9917,526,2024-03-18 09:58:38.789946,406.75,Groceries,41,External
9918,922,2023-07-06 20:11:38.789946,490.5,Dining,49,Internal
9919,348,2024-01-12 21:37:38.789946,51.64,Dining,5,External
9920,854,2023-12-24 00:57:38.789946,411.64,Retail,41,Internal
9921,69,2023-07-23 22:52:38.789946,115.47,Entertainment,12,Internal
9922,657,2024-01-08 18:46:38.789946,340.57,Dining,34,External
9923,22,2023-08-29 03:31:38.789946,99.09,Retail,10,Internal
9924,588,2024-01-06 23:30:38.789946,278.12,Entertainment,28,External
9925,365,2023-09-03 09:29:38.789946,93.95,Retail,9,External
9926,509,2024-06-18 14:36:38.789946,93.8,Travel,9,Internal
9927,163,2024-06-24 06:10:38.789946,249.21,Travel,25,External
9928,839,2024-03-23 22:19:38.789946,200.0,Travel,20,External
9929,660,2023-07-18 10:44:38.789946,222.05,Travel,22,Internal
9930,126,2023-07-13 07:51:38.789946,89.15,Retail,9,Internal
9931,506,2023-08-26 10:09:38.789946,291.57,Retail,29,External
9932,79,2024-01-20 16:42:38.789946,58.18,Groceries,6,Internal
9933,974,2023-09-17 06:31:38.789946,285.58,Entertainment,29,External
9934,118,2024-06-05 12:50:38.789946,223.59,Entertainment,22,Internal
9935,735,2023-08-09 14:20:38.789946,234.11,Groceries,23,Internal
9936,801,2023-07-21 13:08:38.789946,198.09,Travel,20,Internal
9937,993,2023-07-21 07:15:38.789946,315.04,Dining,32,Internal
9938,926,2023-11-20 22:15:38.789946,420.93,Entertainment,42,Internal
9939,704,2024-05-17 03:45:38.789946,86.17,Groceries,9,External
9940,442,2024-03-17 09:50:38.789946,252.52,Groceries,25,External
9941,902,2023-12-01 12:37:38.789946,76.01,Travel,8,External
9942,554,2024-02-03 12:29:38.789946,263.7,Dining,26,Internal
9943,421,2023-11-17 23:07:38.789946,179.61,Groceries,18,External
9944,830,2023-10-13 20:52:38.789946,185.51,Groceries,19,Internal
9945,671,2023-12-18 15:00:38.789946,75.52,Travel,8,External
9946,257,2024-04-19 19:00:38.789946,298.16,Travel,30,Internal
9947,696,2023-12-22 02:41:38.789946,80.68,Retail,8,External
9948,450,2024-04-24 19:50:38.789946,255.37,Travel,26,External
9949,766,2024-06-19 10:08:38.789946,217.84,Travel,22,External
9950,716,2024-01-08 02:52:38.789946,496.04,Travel,50,External
9951,663,2023-12-05 08:42:38.789946,336.2,Groceries,34,Internal
9952,570,2024-04-16 20:59:38.789946,27.82,Retail,3,External
9953,947,2024-03-16 00:46:38.789946,320.43,Dining,32,Internal
9954,459,2024-04-09 21:17:38.789946,297.03,Entertainment,30,External
9955,801,2023-08-22 18:15:38.789946,185.17,Travel,19,External
9956,916,2023-12-21 12:09:38.789946,464.02,Groceries,46,External
9957,948,2024-01-25 17:21:38.789946,13.28,Retail,1,External
9958,77,2023-12-19 20:05:38.789946,80.4,Entertainment,8,External
9959,204,2024-02-13 15:23:38.789946,139.95,Travel,14,External
9960,145,2023-07-14 05:52:38.789946,187.14,Entertainment,19,Internal
9961,983,2024-05-01 13:19:38.789946,273.64,Dining,27,External
9962,30,2024-05-14 09:33:38.789946,326.67,Groceries,33,Internal
9963,984,2024-01-02 12:35:38.789946,49.5,Retail,5,External
9964,281,2023-10-24 00:59:38.789946,220.56,Travel,22,External
9965,973,2024-01-14 06:05:38.789946,86.99,Groceries,9,Internal
9966,659,2023-09-19 17:37:38.789946,232.21,Entertainment,23,Internal
9967,141,2023-11-08 01:23:38.789946,19.7,Dining,2,Internal
9968,977,2023-10-30 04:02:38.789946,217.39,Dining,22,Internal
9969,734,2024-01-15 01:00:38.789946,351.48,Dining,35,External
9970,347,2023-08-10 21:06:38.789946,418.49,Entertainment,42,Internal
9971,280,2023-07-31 16:40:38.789946,101.38,Travel,10,External
9972,490,2023-07-29 13:48:38.789946,171.03,Dining,17,External
9973,295,2023-09-02 01:57:38.789946,357.86,Entertainment,36,Internal
9974,79,2024-03-31 15:49:38.789946,331.19,Dining,33,External
9975,552,2024-06-02 00:51:38.789946,261.22,Travel,26,External
9976,246,2023-09-24 00:06:38.789946,174.62,Groceries,17,Internal
9977,565,2023-12-26 00:17:38.789946,303.82,Retail,30,External
9978,205,2024-01-24 15:39:38.789946,466.98,Groceries,47,Internal
9979,139,2023-07-28 09:58:38.789946,474.38,Retail,47,Internal
9980,390,2024-06-22 08:19:38.789946,150.25,Retail,15,Internal
9981,43,2023-11-22 23:31:38.789946,125.19,Dining,13,Internal
9982,162,2024-02-21 20:00:38.789946,46.11,Entertainment,5,External
9983,414,2024-02-25 16:28:38.789946,409.68,Retail,41,External
9984,735,2023-09-22 11:02:38.789946,440.81,Groceries,44,External
9985,839,2024-01-01 11:32:38.789946,416.06,Retail,42,Internal
9986,934,2023-12-10 09:50:38.789946,281.25,Travel,28,Internal
9987,633,2023-08-08 15:56:38.789946,399.6,Travel,40,External
9988,681,2024-02-18 00:43:38.789946,400.13,Entertainment,40,Internal
9989,445,2024-01-11 06:57:38.789946,99.68,Retail,10,Internal
9990,413,2023-12-03 07:27:38.789946,189.53,Travel,19,Internal
9991,696,2024-03-29 21:04:38.789946,343.77,Groceries,34,Internal
9992,175,2023-08-19 07:37:38.789946,381.63,Travel,38,External
9993,156,2024-04-16 23:31:38.789946,422.32,Retail,42,Internal
9994,748,2024-03-08 21:44:38.789946,39.77,Retail,4,Internal
9995,980,2023-11-20 23:13:38.789946,81.17,Entertainment,8,External
9996,653,2024-05-29 11:18:38.789946,299.55,Groceries,30,External
9997,356,2024-05-08 17:26:38.789946,348.84,Groceries,35,External
9998,298,2024-01-27 04:43:38.789946,125.72,Entertainment,13,Internal
9999,894,2024-02-21 02:25:38.789946,391.73,Entertainment,39,External
10000,441,2024-04-10 13:49:38.789946,48.89,Retail,5,External
10001,163,2024-05-03 18:04:38.789946,443.08,Dining,44,External
10002,600,2023-12-14 01:42:38.789946,56.02,Dining,6,Internal
10003,668,2023-07-25 04:55:38.789946,318.51,Dining,32,External
10004,330,2024-01-09 05:55:38.789946,150.5,Groceries,15,Internal
10005,583,2023-12-10 00:06:38.789946,93.31,Entertainment,9,Internal
10006,969,2024-02-27 21:07:38.789946,275.93,Groceries,28,Internal
10007,50,2024-02-26 03:28:38.789946,473.0,Entertainment,47,External
10008,669,2024-06-12 15:24:38.789946,399.11,Groceries,40,External
10009,861,2023-09-26 04:35:38.789946,264.57,Travel,26,External
10010,776,2024-02-16 06:20:38.789946,24.65,Dining,2,External
10011,296,2024-06-12 21:09:38.789946,78.36,Travel,8,Internal
10012,192,2023-12-15 17:00:38.789946,496.49,Travel,50,Internal
10013,798,2023-12-22 19:35:38.789946,322.77,Dining,32,External
10014,286,2024-04-09 03:07:38.789946,426.81,Dining,43,Internal
10015,451,2023-10-17 13:42:38.789946,71.89,Travel,7,External
10016,327,2023-09-07 22:21:38.789946,149.45,Travel,15,External
10017,339,2023-12-29 21:54:38.789946,278.82,Travel,28,External
10018,412,2023-07-18 12:22:38.789946,126.91,Groceries,13,External
10019,874,2023-07-13 07:24:38.789946,184.53,Dining,18,External
10020,608,2023-10-08 19:44:38.789946,212.17,Travel,21,Internal
10021,385,2024-06-14 20:15:38.789946,421.03,Retail,42,External
10022,236,2023-12-06 15:25:38.789946,127.88,Travel,13,External
10023,262,2024-01-08 10:09:38.789946,147.72,Retail,15,External
10024,17,2023-09-22 01:08:38.789946,5.36,Retail,1,External
10025,35,2023-11-14 03:31:38.789946,178.36,Entertainment,18,Internal
10026,914,2024-03-13 15:30:38.789946,39.33,Dining,4,External
10027,647,2023-11-22 12:14:38.789946,244.78,Dining,24,External
10028,705,2024-06-27 00:30:38.789946,362.3,Travel,36,Internal
10029,127,2023-09-18 23:02:38.789946,384.77,Dining,38,External
10030,827,2023-12-11 13:08:38.789946,164.19,Travel,16,Internal
10031,732,2024-03-04 14:19:38.789946,59.57,Groceries,6,External
10032,195,2023-09-10 10:13:38.789946,319.38,Retail,32,External
10033,544,2023-10-16 01:16:38.789946,439.92,Groceries,44,Internal
10034,418,2024-05-10 09:19:38.789946,371.38,Entertainment,37,Internal
10035,747,2023-12-03 16:28:38.789946,498.67,Groceries,50,Internal
10036,754,2023-07-12 01:41:38.789946,44.52,Retail,4,Internal
10037,210,2024-03-07 21:38:38.789946,10.32,Dining,1,External
10038,938,2023-10-25 10:19:38.789946,472.15,Dining,47,External
10039,440,2024-05-08 18:16:38.789946,442.33,Entertainment,44,Internal
10040,839,2023-10-08 22:19:38.789946,160.92,Entertainment,16,External
10041,991,2023-11-03 14:08:38.789946,482.04,Travel,48,Internal
10042,601,2024-03-06 14:40:38.789946,342.59,Dining,34,Internal
10043,2,2024-02-08 20:16:38.789946,192.76,Travel,19,External
10044,26,2023-10-13 04:35:38.789946,176.01,Dining,18,Internal
10045,767,2024-02-20 05:05:38.789946,464.27,Dining,46,Internal
10046,682,2024-03-26 19:02:38.789946,242.44,Entertainment,24,Internal
10047,216,2023-12-06 03:37:38.789946,63.51,Dining,6,External
10048,153,2023-09-18 06:18:38.789946,422.0,Travel,42,Internal
10049,442,2024-02-07 23:17:38.789946,318.82,Entertainment,32,Internal
10050,909,2023-08-05 13:07:38.789946,66.99,Retail,7,External
10051,247,2023-07-09 11:50:38.789946,372.09,Retail,37,External
10052,945,2023-10-06 21:31:38.789946,297.28,Entertainment,30,External
10053,990,2024-04-25 11:14:38.789946,478.23,Entertainment,48,External
10054,674,2023-08-21 04:18:38.789946,374.7,Entertainment,37,External
